City,Doctor,E X A M   T Y P E,Metric Selection - Clinical Products - Prefix,Metric Selection - Clinical Products - Sufix,Performer Type,State,Store,Brand,Company Category,Current Period - Filter,Arrived Date,cities,Last Update,Prescribed and Sold (Units) - MacuHealth,PrescribedMacuHealth,UnitsMacuHealth
Maringá,Dr. Tiago Martins,Contact Lens Exam,$,,Remote,Paraná,79 - Unarmed Buckwheat,Optical Care,Corporate,True,3/27/2023 1:32:28 PM,Maringá - Paraná,"28 March, 2023",0,1,0
Piracicaba,Dra. Camila Nascimento,Contact Lens Exam,$,,Remote,São Paulo,2 - Tweedy's Fleabane,Optical Care,Corporate,True,3/26/2023 12:05:19 PM,Piracicaba - São Paulo,"28 March, 2023",0,1,0
Goiânia,Dr. Gustavo Souza,Contact Lens Exam,$,,Remote,Goiás,119 - Wild Petunia,Optical Care,Corporate,True,3/27/2023 5:18:16 PM,Goiânia - Goiás,"28 March, 2023",0,1,0
Joinville,Dr. Leandro Menezes,Examination,$,,Remote,Santa Catarina,24 - Pacific Blacksnakeroot,Optical Care,Corporate,True,3/28/2023 2:41:38 PM,Joinville - Santa Catarina,"28 March, 2023",0,1,0
São Carlos,Dr. Daniel Rocha,Examination,$,,Onsite,São Paulo,140 - Aroma,Optical Care,Corporate,True,3/27/2023 1:18:25 PM,São Carlos - São Paulo,"28 March, 2023",0,1,0
Montes Claros,Dra. Camila Silva,Examination,$,,Remote,Minas Gerais,146 - Arctic Spotted Felt Lichen,Optical Care,Corporate,True,3/27/2023 10:12:19 AM,Montes Claros - Minas Gerais,"28 March, 2023",0,1,0
Florianópolis,Dr. Tiago Martins,Examination,$,,Remote,Santa Catarina,117 - Meadow Garlic,Optical Care,Corporate,True,3/28/2023 7:03:55 PM,Florianópolis - Santa Catarina,"28 March, 2023",0,1,0
Natal,Dr. Tiago Martins,Contact Lens Exam,$,,Remote,Rio Grande do Norte,171 - Eggleaf Spurge,Optical Care,Corporate,True,3/28/2023 7:41:04 PM,Natal - Rio Grande do Norte,"28 March, 2023",0,1,0
Natal,Dr. Michael Araujo,Examination,$,,Remote,Rio Grande do Norte,105 - Flaxleaf Whitetop Aster,Optical Care,Corporate,True,3/27/2023 10:30:27 AM,Natal - Rio Grande do Norte,"28 March, 2023",0,1,0
Piracicaba,Dra. Carla Rodrigues,Examination,$,,Onsite,São Paulo,237 - Tomentypnum Moss,Optical Care,Corporate,True,3/27/2023 2:30:29 PM,Piracicaba - São Paulo,"28 March, 2023",0,1,0
Goiânia,Dr. Gustavo Souza,Contact Lens Exam,$,,Remote,Goiás,139 - Morro Manzanita,Optical Care,Corporate,True,3/27/2023 3:50:07 PM,Goiânia - Goiás,"28 March, 2023",0,1,0
Florianópolis,Dr. Tiago Martins,Examination,$,,Remote,Santa Catarina,58 - Lecidella Lichen,Optical Care,Corporate,True,3/28/2023 12:44:06 PM,Florianópolis - Santa Catarina,"28 March, 2023",0,1,0
Montes Claros,Dr. Tiago Martins,Examination,$,,Remote,Minas Gerais,55 - Oahu Pricklyash,Optical Care,Corporate,True,3/26/2023 4:12:37 PM,Montes Claros - Minas Gerais,"28 March, 2023",0,1,0
Porto Velho,Dra. Daniela Ramos,Contact Lens Exam,$,,Remote,Rondônia,60 - Rough Hairsedge,Optical Care,Corporate,True,3/28/2023 12:07:58 PM,Porto Velho - Rondônia,"28 March, 2023",0,1,0
Montes Claros,Dr. Mateus Santos,Contact Lens Recheck,$,,Onsite,Minas Gerais,55 - Oahu Pricklyash,Optical Care,Corporate,True,3/28/2023 5:21:03 PM,Montes Claros - Minas Gerais,"28 March, 2023",1,1,1
Goiânia,Dr. Gustavo Souza,Examination,$,,Remote,Goiás,119 - Wild Petunia,Optical Care,Corporate,True,3/28/2023 5:21:16 PM,Goiânia - Goiás,"28 March, 2023",0,1,0
Maringá,Dr. Bruno Rodrigues,Examination,$,,Remote,Paraná,264 - Southern Quillwort,Optical Care,Corporate,True,3/28/2023 10:54:23 AM,Maringá - Paraná,"28 March, 2023",0,1,0
Belém,Dr. Marcelo Ferreira,Examination,$,,Remote,Pará,231 - Tropical Whiteweed,Optical Care,Corporate,True,3/27/2023 3:51:17 PM,Belém - Pará,"28 March, 2023",0,1,0
Piracicaba,Dra. Ana Paula,Contact Lens Exam,$,,Onsite,São Paulo,267 - Vetivergrass,Optical Care,Corporate,True,3/28/2023 11:48:06 AM,Piracicaba - São Paulo,"28 March, 2023",1,1,1
Blumenau,Dr. Leandro Menezes,Examination,$,,Remote,Santa Catarina,83 - Alvord Oak,Optical Care,Corporate,True,3/27/2023 6:49:27 PM,Blumenau - Santa Catarina,"28 March, 2023",0,1,0
Montes Claros,Dra. Camila Silva,Examination,$,,Remote,Minas Gerais,55 - Oahu Pricklyash,Optical Care,Corporate,True,3/28/2023 10:10:55 AM,Montes Claros - Minas Gerais,"28 March, 2023",0,1,0
Blumenau,Dr. Leandro Menezes,Examination,$,,Remote,Santa Catarina,83 - Alvord Oak,Optical Care,Corporate,True,3/28/2023 8:40:55 PM,Blumenau - Santa Catarina,"28 March, 2023",1,1,2
Montes Claros,Dra. Luciana Ribeiro,Examination Recheck,$,,Onsite,Minas Gerais,146 - Arctic Spotted Felt Lichen,Optical Care,Corporate,True,3/28/2023 5:20:04 PM,Montes Claros - Minas Gerais,"28 March, 2023",1,1,1
Cuiabá,Dr. Marcelo Ferreira,Examination,$,,Remote,Mato Grosso,63 - Largeglume Bluegrass,Optical Care,Corporate,True,3/28/2023 4:09:18 PM,Cuiabá - Mato Grosso,"28 March, 2023",0,1,0
São Carlos,Dr. Daniel Rocha,Examination,$,,Onsite,São Paulo,140 - Aroma,Optical Care,Corporate,True,3/27/2023 5:37:49 PM,São Carlos - São Paulo,"28 March, 2023",0,1,0
Joinville,Dr. Leandro Menezes,Examination,$,,Remote,Santa Catarina,103 - Dust Lichen,Optical Care,Corporate,True,3/28/2023 9:36:37 PM,Joinville - Santa Catarina,"28 March, 2023",0,1,0
Goiânia,Dr. Gustavo Souza,Examination,$,,Remote,Goiás,139 - Morro Manzanita,Optical Care,Corporate,True,3/28/2023 8:12:03 PM,Goiânia - Goiás,"28 March, 2023",1,1,1
São Luís,Dr. Leandro Menezes,Examination,$,,Remote,Maranhão,45 - Western Ponysfoot,Optical Care,Corporate,True,3/27/2023 12:35:26 PM,São Luís - Maranhão,"28 March, 2023",1,1,2
Fortaleza,Dra. Camila Nascimento,Examination,$,,Remote,Ceará,53 - Dixie Iris,Eye You Care,Corporate,True,3/27/2023 10:20:16 AM,Fortaleza - Ceará,"28 March, 2023",0,1,0
Brasília,Dr. Gabriel Costa,Examination,$,,Onsite,Distrito Federal,102 - California Sweetgrass,Eye You Care,Corporate,True,3/28/2023 4:02:12 PM,Brasília - Distrito Federal,"28 March, 2023",0,1,0
Belo Horizonte,Dr. Gabriel Costa,Examination,$,,Remote,Minas Gerais,34 - Triangle Bur Ragweed,Eye You Care,Corporate,True,3/27/2023 6:03:49 PM,Belo Horizonte - Minas Gerais,"28 March, 2023",0,1,0
Londrina,Dr. Michael Araujo,Examination,$,,Remote,Paraná,12 - Slender Pinepink,Eye You Care,Corporate,True,3/26/2023 2:59:44 PM,Londrina - Paraná,"28 March, 2023",0,1,0
Belo Horizonte,Dr. Gabriel Costa,Examination,$,,Remote,Minas Gerais,34 - Triangle Bur Ragweed,Eye You Care,Corporate,True,3/27/2023 5:05:10 PM,Belo Horizonte - Minas Gerais,"28 March, 2023",0,1,0
São José do Rio Preto,Dr. Bruno Rodrigues,Examination,$,,Remote,São Paulo,142 - Waianae Range Melicope,Eye You Care,Corporate,True,3/28/2023 2:12:07 PM,São José do Rio Preto - São Paulo,"28 March, 2023",0,1,0
Brasília,Dr. Gustavo Souza,Examination,$,,Remote,Distrito Federal,124 - Sacramento Mountain Thistle,Eye You Care,Corporate,True,3/26/2023 1:10:29 PM,Brasília - Distrito Federal,"28 March, 2023",0,1,0
Brasília,Dr. Gabriel Costa,Examination,$,,Remote,Distrito Federal,205 - Reverchon's Palafox,Eye You Care,Corporate,True,3/28/2023 11:27:23 AM,Brasília - Distrito Federal,"28 March, 2023",1,1,1
Rio de Janeiro,Dra. Júlia Guimarães,Contact Lens Exam,$,,Remote,Rio de Janeiro,36 - Moco De Pavo,Eye You Care,Corporate,True,3/27/2023 11:09:06 AM,Rio de Janeiro - Rio de Janeiro,"28 March, 2023",1,1,1
Rio de Janeiro,Dra. Júlia Guimarães,Examination,$,,Remote,Rio de Janeiro,95 - Sterculia,Eye You Care,Corporate,True,3/27/2023 6:03:57 PM,Rio de Janeiro - Rio de Janeiro,"28 March, 2023",1,1,2
Fortaleza,Dra. Beatriz Carvalho,Contact Lens Exam,$,,Onsite,Ceará,91 - Micrandra,Eye You Care,Corporate,True,3/28/2023 2:22:02 PM,Fortaleza - Ceará,"28 March, 2023",0,1,0
São José do Rio Preto,Dr. Bruno Rodrigues,Contact Lens Exam,$,,Remote,São Paulo,215 - Goldenrod,Eye You Care,Corporate,True,3/27/2023 3:32:05 PM,São José do Rio Preto - São Paulo,"28 March, 2023",1,1,2
São José do Rio Preto,Dr. Gabriel Costa,Examination,$,,Remote,São Paulo,44 - Meiwa Kumquat,Eye You Care,Corporate,True,3/27/2023 7:08:57 PM,São José do Rio Preto - São Paulo,"28 March, 2023",0,1,0
Belo Horizonte,Dr. Bruno Rodrigues,Contact Lens Exam,$,,Remote,Minas Gerais,81 - Sand Palafox,Eye You Care,Corporate,True,3/28/2023 3:01:16 PM,Belo Horizonte - Minas Gerais,"28 March, 2023",0,1,0
Rio de Janeiro,Dr. Michael Araujo,Contact Lens Exam,$,,Remote,Rio de Janeiro,190 - Prickless Dewberry,Eye You Care,Corporate,True,3/26/2023 3:14:34 PM,Rio de Janeiro - Rio de Janeiro,"28 March, 2023",0,1,0
Rio de Janeiro,Dra. Júlia Guimarães,Examination,$,,Remote,Rio de Janeiro,48 - Hawthorn,Eye You Care,Corporate,True,3/28/2023 2:25:01 PM,Rio de Janeiro - Rio de Janeiro,"28 March, 2023",0,1,0
Rio de Janeiro,Dr. Michael Araujo,Examination,$,,Remote,Rio de Janeiro,184 - Fanleaf Fleabane,Eye You Care,Corporate,True,3/27/2023 2:19:34 PM,Rio de Janeiro - Rio de Janeiro,"28 March, 2023",0,1,0
Vitória,Dra. Júlia Guimarães,Contact Lens Recheck,$,,Remote,Espírito Santo,212 - Wailupe Valley Treecotton,Eye You Care,Corporate,True,3/27/2023 1:09:02 PM,Vitória - Espírito Santo,"28 March, 2023",0,1,0
Rio de Janeiro,Dr. Michael Araujo,Examination,$,,Remote,Rio de Janeiro,148 - Fivepetal Cliffbush,Eye You Care,Corporate,True,3/26/2023 1:20:56 PM,Rio de Janeiro - Rio de Janeiro,"28 March, 2023",0,1,0
Joinville,Dra. Camila Nascimento,Examination,$,,Remote,Santa Catarina,94 - Texas False Agave,Eye You Care,Corporate,True,3/28/2023 1:00:33 PM,Joinville - Santa Catarina,"28 March, 2023",1,1,1
Recife,Dr. Michael Araujo,Examination,$,,Remote,Pernambuco,74 - Texan Hogplum,Eye You Care,Corporate,True,3/28/2023 4:58:30 PM,Recife - Pernambuco,"28 March, 2023",0,1,0
Salvador,Dr. Marcelo Ferreira,Examination,$,,Remote,Bahia,179 - Oxeye Daisy,Eye You Care,Corporate,True,3/28/2023 3:42:42 PM,Salvador - Bahia,"28 March, 2023",0,1,0
São José do Rio Preto,Dr. Fernando Ferreira,Examination,$,,Onsite,São Paulo,215 - Goldenrod,Eye You Care,Corporate,True,3/28/2023 4:06:56 PM,São José do Rio Preto - São Paulo,"28 March, 2023",0,1,0
Salvador,Dr. Marcelo Ferreira,Contact Lens Exam,$,,Remote,Bahia,179 - Oxeye Daisy,Eye You Care,Corporate,True,3/27/2023 10:19:45 AM,Salvador - Bahia,"28 March, 2023",0,1,0
Santa Maria,Dr. Pedro Lima,Examination,$,,Onsite,Rio Grande do Sul,193 - Northeastern Saltbush,Optical Care,Corporate,True,3/28/2023 4:50:14 PM,Santa Maria - Rio Grande do Sul,"28 March, 2023",0,1,0
Araraquara,Dr. Leandro Menezes,Examination,$,,Remote,São Paulo,169 - Mariposa Manzanita,Optical Care,Corporate,True,3/27/2023 12:35:28 PM,Araraquara - São Paulo,"28 March, 2023",0,1,0
João Pessoa,Dr. Michael Araujo,Examination,$,,Remote,Paraíba,110 - Campylopus Moss,Optical Care,Corporate,True,3/27/2023 6:28:04 PM,João Pessoa - Paraíba,"28 March, 2023",0,1,0
Goiânia,Dr. Gustavo Souza,Contact Lens Exam,$,,Remote,Goiás,270 - Snakeweed,Optical Care,Corporate,True,3/26/2023 5:35:37 PM,Goiânia - Goiás,"28 March, 2023",0,1,0
Joinville,Dr. Tiago Martins,Examination,$,,Remote,Santa Catarina,290 - Waxy Bedstraw,Optical Care,Corporate,True,3/28/2023 5:17:37 PM,Joinville - Santa Catarina,"28 March, 2023",0,1,0
São José dos Campos,Dra. Daniela Ramos,Contact Lens Exam,$,,Remote,São Paulo,282 - Cyrtandra,Optical Care,Corporate,True,3/28/2023 1:30:57 PM,São José dos Campos - São Paulo,"28 March, 2023",0,1,0
Belém,Dr. Marcelo Ferreira,Examination,$,,Remote,Pará,231 - Tropical Whiteweed,Optical Care,Corporate,True,3/28/2023 4:36:04 PM,Belém - Pará,"28 March, 2023",1,1,2
Florianópolis,Dra. Camila Nascimento,Contact Lens Exam,$,,Remote,Santa Catarina,86 - Blepharizonia,Optical Care,Corporate,True,3/28/2023 5:17:07 PM,Florianópolis - Santa Catarina,"28 March, 2023",1,1,2
Araraquara,Dr. Leandro Menezes,Contact Lens Exam,$,,Remote,São Paulo,169 - Mariposa Manzanita,Optical Care,Corporate,True,3/27/2023 3:40:10 PM,Araraquara - São Paulo,"28 March, 2023",0,1,0
Blumenau,Dra. Andrea Oliveira,Examination,$,,Remote,Santa Catarina,126 - Albany Hawthorn,Optical Care,Corporate,True,3/27/2023 7:45:27 PM,Blumenau - Santa Catarina,"28 March, 2023",0,1,0
Florianópolis,Dr. Tiago Martins,Examination,$,,Remote,Santa Catarina,117 - Meadow Garlic,Optical Care,Corporate,True,3/27/2023 3:29:17 PM,Florianópolis - Santa Catarina,"28 March, 2023",0,1,0
Teresina,Dr. Gabriel Costa,Examination,$,,Remote,Piauí,116 - Wiggins' Swallow-wort,Optical Care,Corporate,True,3/28/2023 11:36:36 AM,Teresina - Piauí,"28 March, 2023",0,1,0
São Luís,Dr. Leandro Menezes,Examination,$,,Remote,Maranhão,45 - Western Ponysfoot,Optical Care,Corporate,True,3/27/2023 11:06:47 AM,São Luís - Maranhão,"28 March, 2023",1,1,1
Rio de Janeiro,Dra. Júlia Guimarães,Examination,$,,Remote,Rio de Janeiro,76 - White Leadtree,Optical Care,Corporate,True,3/28/2023 6:02:23 PM,Rio de Janeiro - Rio de Janeiro,"28 March, 2023",1,1,2
Cuiabá,Dr. Bruno Rodrigues,Contact Lens Exam,$,,Remote,Mato Grosso,269 - Utah Serviceberry,Optical Care,Corporate,True,3/27/2023 4:38:52 PM,Cuiabá - Mato Grosso,"28 March, 2023",0,1,0
Joinville,Dr. Tiago Martins,Examination,$,,Remote,Santa Catarina,290 - Waxy Bedstraw,Optical Care,Corporate,True,3/28/2023 2:45:32 PM,Joinville - Santa Catarina,"28 March, 2023",0,1,0
Natal,Dr. Tiago Martins,Examination,$,,Remote,Rio Grande do Norte,240 - Hybrid Rhododendron,Optical Care,Corporate,True,3/27/2023 4:04:37 PM,Natal - Rio Grande do Norte,"28 March, 2023",0,1,0
Porto Velho,Dra. Daniela Ramos,Examination,$,,Remote,Rondônia,60 - Rough Hairsedge,Optical Care,Corporate,True,3/28/2023 11:06:59 AM,Porto Velho - Rondônia,"28 March, 2023",0,1,0
Blumenau,Dra. Andrea Oliveira,Examination,$,,Remote,Santa Catarina,126 - Albany Hawthorn,Optical Care,Corporate,True,3/26/2023 3:01:08 PM,Blumenau - Santa Catarina,"28 March, 2023",0,1,0
Florianópolis,Dr. Tiago Martins,Examination,$,,Remote,Santa Catarina,117 - Meadow Garlic,Optical Care,Corporate,True,3/27/2023 1:37:22 PM,Florianópolis - Santa Catarina,"28 March, 2023",0,1,0
Belém,Dra. Camila Silva,Examination,$,,Remote,Pará,163 - California Eryngo,Optical Care,Corporate,True,3/27/2023 12:33:19 PM,Belém - Pará,"28 March, 2023",0,1,0
Natal,Dr. Tiago Martins,Examination,$,,Remote,Rio Grande do Norte,68 - Arctoa Moss,Optical Care,Corporate,True,3/27/2023 4:37:55 PM,Natal - Rio Grande do Norte,"28 March, 2023",0,1,0
Joinville,Dr. Leandro Menezes,Examination,$,,Remote,Santa Catarina,103 - Dust Lichen,Optical Care,Corporate,True,3/27/2023 5:07:18 PM,Joinville - Santa Catarina,"28 March, 2023",0,1,0
Florianópolis,Dr. Tiago Martins,Examination,$,,Remote,Santa Catarina,58 - Lecidella Lichen,Optical Care,Corporate,True,3/28/2023 5:34:49 PM,Florianópolis - Santa Catarina,"28 March, 2023",0,1,0
São José dos Campos,Dra. Daniela Ramos,Examination,$,,Remote,São Paulo,282 - Cyrtandra,Optical Care,Corporate,True,3/27/2023 3:53:04 PM,São José dos Campos - São Paulo,"28 March, 2023",1,1,2
Montes Claros,Dra. Camila Silva,Examination,$,,Remote,Minas Gerais,10 - Woodrush Sedge,Optical Care,Corporate,True,3/28/2023 11:59:25 AM,Montes Claros - Minas Gerais,"28 March, 2023",0,1,0
João Pessoa,Dr. Michael Araujo,Contact Lens Exam,$,,Remote,Paraíba,110 - Campylopus Moss,Optical Care,Corporate,True,3/28/2023 11:05:18 AM,João Pessoa - Paraíba,"28 March, 2023",0,1,0
Cascavel,Dr. Bruno Rodrigues,Examination,$,,Remote,Paraná,243 - Long Valley Milkvetch,Optical Care,Corporate,True,3/28/2023 10:04:41 AM,Cascavel - Paraná,"28 March, 2023",1,1,2
Piracicaba,Dra. Camila Nascimento,Examination,$,,Remote,São Paulo,235 - Yam,Optical Care,Corporate,True,3/28/2023 4:34:49 PM,Piracicaba - São Paulo,"28 March, 2023",0,1,0
São João del Rei,Dra. Andrea Oliveira,Examination,$,,Remote,Minas Gerais,227 - Rinodina Lichen,Optical Care,Corporate,True,3/27/2023 9:09:19 PM,São João del Rei - Minas Gerais,"28 March, 2023",0,1,0
Belém,Dra. Camila Silva,Contact Lens Exam,$,,Remote,Pará,163 - California Eryngo,Optical Care,Corporate,True,3/27/2023 6:17:58 PM,Belém - Pará,"28 March, 2023",0,1,0
Belém,Dra. Camila Silva,Examination,$,,Remote,Pará,163 - California Eryngo,Optical Care,Corporate,True,3/28/2023 6:15:08 PM,Belém - Pará,"28 March, 2023",1,1,1
Brasília,Dra. Fernanda Souza,Examination,$,,Remote,Distrito Federal,104 - Succulent Owl's-clover,Eye You Care,Franchise,True,3/28/2023 12:45:19 PM,Brasília - Distrito Federal,"28 March, 2023",0,0,0
São Paulo,Dr. Marcelo Ferreira,Examination Recheck,$,,Remote,São Paulo,144 - Fissidens Moss,Eye You Care,Franchise,True,3/28/2023 4:29:27 PM,São Paulo - São Paulo,"28 March, 2023",0,0,2
Brasília,Dra. Fernanda Souza,Examination,$,,Remote,Distrito Federal,4 - Ball Saltbush,Eye You Care,Franchise,True,3/27/2023 4:59:34 PM,Brasília - Distrito Federal,"28 March, 2023",0,0,0
São Paulo,Dr. Marcelo Ferreira,Examination,$,,Remote,São Paulo,165 - Leathery Grapefern,Eye You Care,Franchise,True,3/27/2023 3:46:21 PM,São Paulo - São Paulo,"28 March, 2023",0,0,0
São Paulo,Dr. Michael Araujo,Examination Recheck,$,,Remote,São Paulo,122 - Lunania,Eye You Care,Franchise,True,3/27/2023 1:19:45 PM,São Paulo - São Paulo,"28 March, 2023",0,1,0
São Paulo,Dr. Marcelo Ferreira,Examination,$,,Remote,São Paulo,21 - Early Buttercup,Eye You Care,Franchise,True,3/27/2023 2:23:47 PM,São Paulo - São Paulo,"28 March, 2023",0,1,0
Joinville,Dra. Andrea Oliveira,Examination,$,,Remote,Santa Catarina,113 - Catclaw Acacia,Optical Care,Corporate,True,3/27/2023 7:37:49 PM,Joinville - Santa Catarina,"28 March, 2023",0,0,0
Vitória,Dr. Tiago Martins,Examination,$,,Remote,Espírito Santo,238 - Largeleaf Phlox,Optical Care,Corporate,True,3/28/2023 11:44:27 AM,Vitória - Espírito Santo,"28 March, 2023",0,0,0
Belém,Dr. Marcelo Ferreira,Examination,$,,Remote,Pará,231 - Tropical Whiteweed,Optical Care,Corporate,True,3/27/2023 1:46:21 PM,Belém - Pará,"28 March, 2023",0,0,0
Florianópolis,Dr. Tiago Martins,Examination,$,,Remote,Santa Catarina,71 - Ximenia,Optical Care,Corporate,True,3/26/2023 2:58:56 PM,Florianópolis - Santa Catarina,"28 March, 2023",0,0,0
Salvador,Dr. Michael Araujo,Examination,$,,Remote,Bahia,157 - Rosemary,Optical Care,Corporate,True,3/28/2023 12:16:48 PM,Salvador - Bahia,"28 March, 2023",0,0,0
Montes Claros,Dra. Luciana Ribeiro,Examination,$,,Onsite,Minas Gerais,146 - Arctic Spotted Felt Lichen,Optical Care,Corporate,True,3/28/2023 5:43:51 PM,Montes Claros - Minas Gerais,"28 March, 2023",0,0,0
Belém,Dr. Michael Araujo,Examination,$,,Remote,Pará,231 - Tropical Whiteweed,Optical Care,Corporate,True,3/26/2023 1:02:54 PM,Belém - Pará,"28 March, 2023",0,0,0
Natal,Dr. Tiago Martins,Examination,$,,Remote,Rio Grande do Norte,240 - Hybrid Rhododendron,Optical Care,Corporate,True,3/27/2023 11:10:00 AM,Natal - Rio Grande do Norte,"28 March, 2023",0,0,0
São José dos Campos,Dra. Daniela Ramos,Examination,$,,Remote,São Paulo,15 - Swampweed,Optical Care,Corporate,True,3/28/2023 3:12:01 PM,São José dos Campos - São Paulo,"28 March, 2023",0,0,2
Natal,Dr. Tiago Martins,Examination,$,,Remote,Rio Grande do Norte,68 - Arctoa Moss,Optical Care,Corporate,True,3/26/2023 5:12:19 PM,Natal - Rio Grande do Norte,"28 March, 2023",0,0,2
Natal,Dr. Tiago Martins,Examination,$,,Remote,Rio Grande do Norte,214 - Thurber's Fescue,Optical Care,Corporate,True,3/28/2023 3:31:35 PM,Natal - Rio Grande do Norte,"28 March, 2023",0,0,0
Curitiba,Dra. Andrea Oliveira,Examination,$,,Remote,Paraná,219 - Traub's Rainlily,Optical Care,Corporate,True,3/28/2023 7:19:25 PM,Curitiba - Paraná,"28 March, 2023",0,0,0
Juazeiro do Norte,Dr. Bruno Rodrigues,Examination,$,,Remote,Ceará,286 - Pitcherplant,Optical Care,Corporate,True,3/27/2023 12:42:07 PM,Juazeiro do Norte - Ceará,"28 March, 2023",0,0,0
Petrópolis,Dr. Leandro Menezes,Examination,$,,Remote,Rio de Janeiro,107 - Lecidea Lichen,Optical Care,Corporate,True,3/27/2023 1:01:03 PM,Petrópolis - Rio de Janeiro,"28 March, 2023",0,0,2
Natal,Dra. Andrea Oliveira,Examination,$,,Remote,Rio Grande do Norte,130 - Reed's Bryum Moss,Optical Care,Corporate,True,3/27/2023 3:38:26 PM,Natal - Rio Grande do Norte,"28 March, 2023",0,0,0
Cascavel,Dr. Bruno Rodrigues,Examination,$,,Remote,Paraná,243 - Long Valley Milkvetch,Optical Care,Corporate,True,3/28/2023 3:54:48 PM,Cascavel - Paraná,"28 March, 2023",0,0,0
Natal,Dr. Tiago Martins,Examination,$,,Remote,Rio Grande do Norte,240 - Hybrid Rhododendron,Optical Care,Corporate,True,3/28/2023 2:33:20 PM,Natal - Rio Grande do Norte,"28 March, 2023",0,0,2
Goiânia,Dr. Leandro Menezes,Examination,$,,Remote,Goiás,35 - Parmotrema Lichen,Optical Care,Corporate,True,3/27/2023 3:20:48 PM,Goiânia - Goiás,"28 March, 2023",0,0,1
Florianópolis,Dr. Leandro Menezes,Examination,$,,Remote,Santa Catarina,172 - Klamath Rushlily,Optical Care,Corporate,True,3/28/2023 6:54:13 PM,Florianópolis - Santa Catarina,"28 March, 2023",0,0,1
Joinville,Dra. Andrea Oliveira,Examination,$,,Remote,Santa Catarina,31 - Shrimpplant,Optical Care,Corporate,True,3/27/2023 7:58:15 PM,Joinville - Santa Catarina,"28 March, 2023",0,0,0
Petrópolis,Dr. Leandro Menezes,Examination,$,,Remote,Rio de Janeiro,155 - Schaffner's Grasswort,Optical Care,Corporate,True,3/28/2023 7:00:06 PM,Petrópolis - Rio de Janeiro,"28 March, 2023",0,0,0
Natal,Dra. Andrea Oliveira,Examination,$,,Remote,Rio Grande do Norte,130 - Reed's Bryum Moss,Optical Care,Corporate,True,3/27/2023 3:40:15 PM,Natal - Rio Grande do Norte,"28 March, 2023",0,0,0
Florianópolis,Dr. Tiago Martins,Examination,$,,Remote,Santa Catarina,117 - Meadow Garlic,Optical Care,Corporate,True,3/28/2023 1:32:38 PM,Florianópolis - Santa Catarina,"28 March, 2023",0,0,0
Natal,Dr. Tiago Martins,Examination,$,,Remote,Rio Grande do Norte,171 - Eggleaf Spurge,Optical Care,Corporate,True,3/28/2023 12:08:55 PM,Natal - Rio Grande do Norte,"28 March, 2023",0,0,0
Maceió,Dr. Michael Araujo,Examination,$,,Remote,Alagoas,211 - Common Hoptree,Optical Care,Corporate,True,3/27/2023 9:11:18 AM,Maceió - Alagoas,"28 March, 2023",0,0,0
Piracicaba,Dra. Camila Nascimento,Examination,$,,Remote,São Paulo,2 - Tweedy's Fleabane,Optical Care,Corporate,True,3/27/2023 2:20:40 PM,Piracicaba - São Paulo,"28 March, 2023",0,0,0
